,Importation_Month,Name,Name_fr,Month_mass,is_right_season,All_year_mass,Higher_import,Index
164,4,sunflower seed,"['graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol']",2308976,False,"[96147419, 136072466, 6014348, 93343881, 56912746, 3061304, 49906918, 11132271, 2308976, 4134546, 69700307, 6825761]",False,0.41511059329682065
165,2,sunflower seed,"['graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol']",4134546,False,"[96147419, 136072466, 6014348, 93343881, 56912746, 3061304, 49906918, 11132271, 2308976, 4134546, 69700307, 6825761]",False,0.4337960151912708
166,7,sunflower seed,"['graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol']",69700307,False,"[96147419, 136072466, 6014348, 93343881, 56912746, 3061304, 49906918, 11132271, 2308976, 4134546, 69700307, 6825761]",True,0.2713972029658318
167,1,sunflower seed,"['graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol', 'graine de tournesol']",6825761,False,"[96147419, 136072466, 6014348, 93343881, 56912746, 3061304, 49906918, 11132271, 2308976, 4134546, 69700307, 6825761]",False,0.4350476782757719
168,8,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",698095,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.49464356861917497
169,12,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",482836,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.28122886583787027
170,11,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",115699,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.6925391354613257
171,10,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",3088897,True,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",True,0.044723156986540356
172,9,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",1033290,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.2821463483486168
173,7,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",159422,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.7311840217873403
174,5,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",546725,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.4908722662053722
175,4,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",1388549,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",True,0.3243694578976043
176,3,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",1210676,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.28622504073121996
177,2,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",789910,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.4482674301811844
178,1,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",664265,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.5152648802150593
179,6,unshelled rice,"['riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique', 'riz non decortique']",685248,False,"[698095, 482836, 115699, 3088897, 1033290, 159422, 546725, 1388549, 1210676, 789910, 664265, 685248]",False,0.5064060129362423
180,12,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",242156,False,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.4531514416123336
181,11,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",140457,False,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.4091367283453948
182,10,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",197248,False,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.3194768147007457
183,9,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",206882,False,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.510621238911496
184,8,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",263656,False,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.35576315573252654
185,7,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",463286,True,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.3659177688711414
186,6,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",1864051,True,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.3596597440806441
187,5,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",4745011,True,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",True,0.2998466233907075
188,4,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",4116697,True,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",True,0.23196346241889962
189,3,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",1470237,True,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.39013298880302133
190,2,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",274861,False,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.3254333027151148
191,1,asparagus,"['asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge', 'asperge']",126319,False,"[242156, 140457, 197248, 206882, 263656, 463286, 1864051, 4745011, 4116697, 1470237, 274861, 126319]",False,0.3294799461944921
192,12,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",3853673,True,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",False,0.2395826641253935
193,11,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",3895909,True,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",False,0.19628696899767828
194,10,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",2792556,True,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",False,0.33698894999221435
195,9,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",2529913,True,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",False,0.1934728501495008
196,8,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",2150677,False,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",False,0.39131668399926456
197,1,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",5379622,True,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",True,0.13633778909399533
198,6,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",3835936,False,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",False,0.137295846500972
199,5,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",4672487,False,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",True,0.04381565594509552
200,4,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",4543088,False,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",True,0.18314204421871924
201,3,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",4540658,True,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",True,0.10477298050461932
202,2,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",4291289,False,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",True,0.23203148712009616
203,7,cabbage,"['choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux', 'choux']",2654987,False,"[3853673, 3895909, 2792556, 2529913, 2150677, 5379622, 3835936, 4672487, 4543088, 4540658, 4291289, 2654987]",False,0.3246396614234459
204,9,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",1535536,True,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",False,0.3645629149909859
205,12,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",5548307,False,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",True,0.05697498492640274
206,11,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",5511346,True,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",True,0.24791219141658702
207,10,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",3875384,True,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",False,0.4165422120782319
208,8,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",1421333,True,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",False,0.6902669378876224
209,1,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",6692165,False,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",True,0.19679521271784628
210,6,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",2500964,True,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",False,0.3942977162326194
211,2,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",6104486,False,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",True,0.18849832778937214
212,3,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",6445321,True,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",True,0.44044795316762886
213,7,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",1420947,True,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",False,0.6718852294708336
214,5,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",4550767,True,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",False,0.2921980718474815
215,4,cauliflower and broccoli,"['choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli', 'choux-fleur et brocoli']",6369460,True,"[1535536, 5548307, 5511346, 3875384, 1421333, 6692165, 2500964, 6104486, 6445321, 1420947, 4550767, 6369460]",True,0.37677695817684637
216,12,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",453466,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.2088611921488486
217,11,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",644419,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.25521011447446096
218,10,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",291046,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.28794464827443395
219,8,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",430971,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.664933340931314
220,7,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",292536,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.38533367092337634
221,9,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",575305,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.33223953270038836
222,5,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",1075412,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",True,0.14450227970965832
223,4,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",658360,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.32312556413691834
224,3,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",709274,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.2404826673334214
225,2,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",576950,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.2360875004717338
226,1,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",628039,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",False,0.16205772547222644
227,6,spinach,"['epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard', 'epinard']",1103533,True,"[453466, 644419, 291046, 430971, 292536, 575305, 1075412, 658360, 709274, 576950, 628039, 1103533]",True,0.0
